"ville_id","ville_departement","ville_nom","ville_nom_simple","ville_nom_reel","ville_code_postal","ville_code_commune","ville_arrondissement","ville_longitude_deg","ville_latitude_deg"
"22669","58","BEAUMONT-SARDOLLES","beaumont sardolles","Beaumont-Sardolles","58270","58028","3","3.4","46.9333"
"22670","58","BRASSY","brassy","Brassy","58140","58037","2","3.93333","47.2667"
"22671","58","FOURCHAMBAULT","fourchambault","Fourchambault","58180","58117","3","3.08333","47.0167"
"22672","58","FLETY","flety","Fléty","58170","58114","1","3.9","46.7833"
"22673","58","TROIS-VEVRES","trois vevres","Trois-Vèvres","58260","58297","3","3.41667","46.9167"
"22674","58","LAMENAY-SUR-LOIRE","lamenay sur loire","Lamenay-sur-Loire","58300","58137","3","3.56667","46.7667"
"22675","58","ARMES","armes","Armes","58500","58011","2","3.55","47.4667"
"22676","58","CHASNAY","chasnay","Chasnay","58350","58061","4","3.18333","47.25"
"22677","58","BREUGNON","breugnon","Breugnon","58460","58038","2","3.45","47.4333"
"22678","58","BITRY","bitry","Bitry","58310","58033","4","3.08333","47.4833"
"22679","58","TOURY-SUR-JOUR","toury sur jour","Toury-sur-Jour","58240","58294","3","3.25","46.7333"
"22680","58","EPIRY","epiry","Epiry","58800","58110","2","3.71667","47.1833"
"22681","58","SEMELAY","semelay","Sémelay","58360","58276","1","3.85","46.85"
"22682","58","PREMERY","premery","Prémery","58700","58218","4","3.33333","47.1667"
"22683","58","RAVEAU","raveau","Raveau","58400","58220","4","3.08333","47.1833"
"22684","58","LANGERON","langeron","Langeron","58240","58138","3","3.08333","46.8167"
"22685","58","NUARS","nuars","Nuars","58190","58197","2","3.68333","47.3833"
"22686","58","POUSSEAUX","pousseaux","Pousseaux","58500","58217","2","3.53333","47.5167"
"22687","58","LUZY","luzy","Luzy","58170","58149","1","3.96667","46.7833"
"22688","58","OUROUER","ourouer","Ourouër","58130","58204","3","3.3","47.0667"
"22689","59","SALESCHES","salesches","Salesches","59218","59549","1","3.58333","50.2"
"22690","59","REXPOEDE","rexpoede","Rexpoëde","59122","59499","4","2.53333","50.9333"
"22691","59","BERGUES","bergues","Bergues","59380","59067","4","2.43333","50.9667"
"22692","59","BUSIGNY","busigny","Busigny","59137","59118","2","3.46667","50.0333"
"22693","59","PROUVY","prouvy","Prouvy","59121","59475","6","3.45","50.3167"
"22694","59","BERMERIES","bermeries","Bermeries","59570","59070","1","3.76667","50.2833"
"22695","59","WALLON-CAPPEL","wallon cappel","Wallon-Cappel","59190","59634","4","2.48333","50.7333"
"22696","59","ARNEKE","arneke","Arnèke","59285","59018","4","2.41667","50.8333"
"22697","59","FRESSIES","fressies","Fressies","59247","59255","2","3.2","50.25"
"22698","59","DIMECHAUX","dimechaux","Dimechaux","59740","59174","1","4.03333","50.2"
"22699","59","DEHERIES","deheries","Dehéries","59127","59171","2","3.31667","50.05"
"22700","59","CERFONTAINE","cerfontaine","Cerfontaine","59680","59142","1","4.03333","50.2667"
"22701","59","RAMILLIES","ramillies","Ramillies","59161","59492","2","3.25","50.2"
"22702","59","ECLAIBES","eclaibes","Éclaibes","59330","59187","1","3.93333","50.2"
"22703","59","WAZIERS","waziers","Waziers","59119","59654","3","3.11667","50.3833"
"22704","59","FLAUMONT-WAUDRECHIES","flaumont waudrechies","Flaumont-Waudrechies","59440","59233","1","3.96861","50.1262"
"22705","59","DOURLERS","dourlers","Dourlers","59440","59181","1","3.93333","50.1667"
"22706","59","ESWARS","eswars","Eswars","59400","59216","2","3.26667","50.2167"
"22707","59","MAZINGHIEN","mazinghien","Mazinghien","59360","59395","2","3.6","50.05"
"22708","59","HOUTKERQUE","houtkerque","Houtkerque","59470","59318","4","2.6","50.8833"
"22709","59","CONDE-SUR-L'ESCAUT","conde sur l escaut","Condé-sur-l'Escaut","59163","59153","6","3.58333","50.45"
"22710","59","LANDRECIES","landrecies","Landrecies","59550","59331","1","3.7","50.1333"
"22711","59","WATTEN","watten","Watten","59143","59647","4","2.21667","50.8333"
"22712","59","EPPE-SAUVAGE","eppe sauvage","Eppe-Sauvage","59132","59198","1","4.18333","50.1167"
"22713","59","CRESPIN","crespin","Crespin","59154","59160","6","3.65","50.4167"
"22714","59","LIGNY-EN-CAMBRESIS","ligny en cambresis","Ligny-en-Cambrésis","59191","59349","2","3.37917","50.0998"
"22715","59","HAUSSY","haussy","Haussy","59294","59289","2","3.48333","50.2167"
"22716","59","SAINGHIN-EN-WEPPES","sainghin en weppes","Sainghin-en-Weppes","59184","59524","5","2.9","50.55"
"22717","59","BAS-LIEU","bas lieu","Bas-Lieu","59440","59050","1","3.95","50.1333"
"22718","59","ROUBAIX","roubaix","Roubaix","59100","59512","5","3.16667","50.7"
"22719","59","COUTICHES","coutiches","Coutiches","59310","59158","3","3.2","50.45"
"22720","59","IWUY","iwuy","Iwuy","59141","59322","2","3.31667","50.2333"
"22721","59","VENDEGIES-SUR-ECAILLON","vendegies sur ecaillon","Vendegies-sur-Écaillon","59213","59608","2","3.51667","50.2667"
"22722","59","GOUZEAUCOURT","gouzeaucourt","Gouzeaucourt","59231","59269","2","3.11667","50.05"
"22723","59","FLETRE","fletre","Flêtre","59270","59237","4","2.65","50.75"
"22724","59","HECQ","hecq","Hecq","59530","59296","1","3.63333","50.1833"
"22725","59","VIESLY","viesly","Viesly","59271","59614","2","3.46667","50.15"
"22726","59","SAINT-AUBERT","saint aubert","Saint-Aubert","59188","59528","2","3.41667","50.2167"
"22727","59","RIEUX-EN-CAMBRESIS","rieux en cambresis","Rieux-en-Cambrésis","59277","59502","2","3.35","50.2"
"22728","59","WATTRELOS","wattrelos","Wattrelos","59150","59650","5","3.21667","50.7"
"22729","59","VILLENEUVE-D'ASCQ","villeneuve d ascq","Villeneuve-d'Ascq","59491-59493-59650","59009","5","3.14167","50.6833"
"22730","59","LAROUILLIES","larouillies","Larouillies","59219","59333","1","3.93333","50.0333"
"22731","59","WERVICQ-SUD","wervicq sud","Wervicq-Sud","59117","59656","5","3.05","50.7667"
"22732","59","TRITH-SAINT-LEGER","trith saint leger","Trith-Saint-Léger","59125","59603","6","3.48333","50.3167"
"22733","59","HELESMES","helesmes","Hélesmes","59171","59297","6","3.36667","50.3667"
"22734","59","RONCQ","roncq","Roncq","59223","59508","5","3.11667","50.75"
"22735","59","SEBOURG","sebourg","Sebourg","59990","59559","6","3.65","50.35"
"22736","59","BAUVIN","bauvin","Bauvin","59221","59052","5","2.88333","50.5167"
"22737","59","DOMPIERRE-SUR-HELPE","dompierre sur helpe","Dompierre-sur-Helpe","59440","59177","1","3.86667","50.1417"
"22738","59","ANOR","anor","Anor","59186","59012","1","4.1","50"
"22739","59","FOURMIES","fourmies","Fourmies","59610","59249","1","4.05","50"
"22740","59","THIVENCELLE","thivencelle","Thivencelle","59163","59591","6","3.63667","50.4417"
"22741","59","LA GROISE","la groise","La Groise","59360","59274","2","3.68333","50.0833"
"22742","59","CAESTRE","caestre","Caëstre","59190","59120","4","2.6","50.75"
"22743","59","MONTIGNY-EN-CAMBRESIS","montigny en cambresis","Montigny-en-Cambrésis","59225","59413","2","3.41667","50.1"
"22744","59","GENECH","genech","Genech","59242","59258","5","3.21667","50.5333"
"22745","59","LILLE","lille","Lille","59000-59160-59260-59777-59800","59350","5","3.06667","50.6333"
"22746","59","MORTAGNE-DU-NORD","mortagne du nord","Mortagne-du-Nord","59158","59418","6","3.45","50.5"
"22747","59","MARQUETTE-EN-OSTREVANT","marquette en ostrevant","Marquette-en-Ostrevant","59252","59387","6","3.26667","50.2833"
"22748","59","BELLAING","bellaing","Bellaing","59135","59064","6","3.43333","50.3667"
"22749","59","HEM-LENGLET","hem lenglet","Hem-Lenglet","59247","59300","2","3.23333","50.25"
"22750","59","ENGLEFONTAINE","englefontaine","Englefontaine","59530","59194","1","3.65","50.1833"
"22751","59","RUESNES","ruesnes","Ruesnes","59530","59518","1","3.58333","50.2667"
"22752","59","LOURCHES","lourches","Lourches","59156","59361","6","3.35","50.3167"
"22753","59","FRETIN","fretin","Fretin","59273","59256","5","3.13333","50.55"
"22754","59","FRELINGHIEN","frelinghien","Frelinghien","59236","59252","5","2.93333","50.7167"
"22755","59","HERLIES","herlies","Herlies","59134","59303","5","2.85","50.5667"
"22756","59","AUBRY-DU-HAINAUT","aubry du hainaut","Aubry-du-Hainaut","59494","59027","6","3.46084","50.37"
"22757","59","BOUSSIERES-SUR-SAMBRE","boussieres sur sambre","Boussières-sur-Sambre","59330","59103","1","3.88333","50.2333"
"22758","59","BAVAY","bavay","Bavay","59570","59053","1","3.78333","50.3"
"22759","59","CAMPHIN-EN-CAREMBAULT","camphin en carembault","Camphin-en-Carembault","59133","59123","5","2.98333","50.5167"
"22760","59","MARQUETTE-LEZ-LILLE","marquette lez lille","Marquette-lez-Lille","59520","59386","5","3.06611","50.6759"
"22761","59","ARTRES","artres","Artres","59269","59019","6","3.55","50.3"
"22762","59","LA FLAMENGRIE","la flamengrie","La Flamengrie","59570","59232","1","3.71667","50.3167"
"22763","59","MARETZ","maretz","Maretz","59238","59382","2","3.41667","50.05"
"22764","59","ZUYTPEENE","zuytpeene","Zuytpeene","59670","59669","4","2.43333","50.8"
"22765","59","AVESNES-LES-AUBERT","avesnes les aubert","Avesnes-les-Aubert","59129","59037","2","3.38333","50.2"
"22766","59","AIBES","aibes","Aibes","59149","59003","1","4.1","50.2333"
"22767","59","WULVERDINGHE","wulverdinghe","Wulverdinghe","59143","59664","4","2.25","50.8333"
"22768","59","WATTIGNIES-LA-VICTOIRE","wattignies la victoire","Wattignies-la-Victoire","59680","59649","1","4.01667","50.2"
"22769","59","BEAURIEUX","beaurieux","Beaurieux","59740","59062","1","4.11667","50.1833"
"22770","59","HAVELUY","haveluy","Haveluy","59255","59292","6","3.4","50.35"
"22771","59","STEENVOORDE","steenvoorde","Steenvoorde","59114","59580","4","2.58333","50.8"
"22772","59","AUDIGNIES","audignies","Audignies","59570","59031","1","3.81667","50.2833"
"22773","59","WARGNIES-LE-GRAND","wargnies le grand","Wargnies-le-Grand","59144","59639","1","3.65","50.3167"
"22774","59","FRASNOY","frasnoy","Frasnoy","59530","59251","1","3.68333","50.2667"
"22775","59","BROXEELE","broxeele","Broxeele","59470","59111","4","2.31667","50.8333"
"22776","59","RENESCURE","renescure","Renescure","59173","59497","4","2.36667","50.7333"
"22777","59","THIENNES","thiennes","Thiennes","59189","59590","4","2.46667","50.65"
"22778","59","POMMEREUIL","pommereuil","Pommereuil","59360","59465","2","3.6","50.1"
"22779","59","LANNOY","lannoy","Lannoy","59390","59332","5","3.21667","50.6667"
"22780","59","QUIEVELON","quievelon","Quiévelon","59680","59483","1","4.08333","50.2333"
"22781","59","MONS-EN-BAROEUL","mons en baroeul","Mons-en-Barœul","59370","59410","5","3.10778","50.642"
"22782","59","MARCQ-EN-OSTREVENT","marcq en ostrevent","Marcq-en-Ostrevent","59252","59379","3","3.25","50.2833"
"22783","59","AUBERCHICOURT","auberchicourt","Auberchicourt","59165","59024","3","3.23333","50.3333"
"22784","59","SAINT-JANS-CAPPEL","saint jans cappel","Saint-Jans-Cappel","59270","59535","4","2.71667","50.7667"
"22785","59","WATTIGNIES","wattignies","Wattignies","59139","59648","5","3.05","50.5833"
"22786","59","WALINCOURT-SELVIGNY","walincourt selvigny","Walincourt-Selvigny","59127","59631","2","3.33584","50.0689"
"22787","59","COURCHELETTES","courchelettes","Courchelettes","59552","59156","3","3.05","50.35"
"22788","59","ROEULX","roeulx","Roeulx","59172","59504","6","3.33333","50.3"
"22789","59","MONTRECOURT","montrecourt","Montrécourt","59227","59415","2","3.45","50.2333"
"22790","59","ELINCOURT","elincourt","Élincourt","59127","59191","2","3.36667","50.05"
"22791","59","LOUVIL","louvil","Louvil","59830","59364","5","3.2","50.55"
"22792","59","MASTAING","mastaing","Mastaing","59172","59391","6","3.3","50.3"
"22793","59","JOLIMETZ","jolimetz","Jolimetz","59530","59325","1","3.68333","50.2333"
"22794","59","RADINGHEM-EN-WEPPES","radinghem en weppes","Radinghem-en-Weppes","59320","59487","5","2.91667","50.6167"
"22795","59","SIN-LE-NOBLE","sin le noble","Sin-le-Noble","59450","59569","3","3.11667","50.3667"
"22796","59","FLINES-LES-MORTAGNE","flines les mortagne","Flines-lès-Mortagne","59158","59238","6","3.46639","50.507"
"22797","59","WYLDER","wylder","Wylder","59380","59665","4","2.5","50.9167"
"22798","59","BERSEE","bersee","Bersée","59235","59071","5","3.15","50.4833"
"22799","59","SAINT-GEORGES-SUR-L'AA","saint georges sur l aa","Saint-Georges-sur-l'Aa","59820","59532","4","2.16667","50.9667"
"22800","59","OBRECHIES","obrechies","Obrechies","59680","59442","1","4.03333","50.2167"
"22801","59","VILLERS-EN-CAUCHIES","villers en cauchies","Villers-en-Cauchies","59188","59622","2","3.4","50.2167"
"22802","59","MONCHECOURT","monchecourt","Monchecourt","59234","59409","3","3.21667","50.3"
"22803","59","ANICHE","aniche","Aniche","59580","59008","3","3.25","50.3333"
"22804","59","BEAUMONT-EN-CAMBRESIS","beaumont en cambresis","Beaumont-en-Cambrésis","59540","59059","2","3.45","50.1167"
"22805","59","ATTICHES","attiches","Attiches","59551","59022","5","3.05","50.5167"
"22806","59","ROUSIES","rousies","Rousies","59131","59514","1","4","50.2667"
"22807","59","LOUVIGNIES-QUESNOY","louvignies quesnoy","Louvignies-Quesnoy","59530","59363","1","3.63333","50.2333"
"22808","59","LEFFRINCKOUCKE","leffrinckoucke","Leffrinckoucke","59495","59340","4","2.46667","51.0333"
"22809","59","WANNEHAIN","wannehain","Wannehain","59830","59638","5","3.26667","50.5667"
"22810","59","HAULCHIN","haulchin","Haulchin","59121","59288","6","3.43333","50.3167"
"22811","59","LA BASSEE","la bassee","La Bassée","59480","59051","5","2.8","50.5333"
"22812","59","AUBENCHEUL-AU-BAC","aubencheul au bac","Aubencheul-au-Bac","59265","59023","2","3.16667","50.25"
"22813","59","LOOS","loos","Loos","59120","59360","5","3.01667","50.6167"
"22814","59","HAUT-LIEU","haut lieu","Haut-Lieu","59440","59290","1","3.9125","50.1014"
"22815","59","CATILLON-SUR-SAMBRE","catillon sur sambre","Catillon-sur-Sambre","59360","59137","2","3.63333","50.0667"
"22816","59","FRESSAIN","fressain","Fressain","59234","59254","3","3.2","50.2833"
"22817","59","CROIX-CALUYAU","croix caluyau","Croix-Caluyau","59222","59164","1","3.58333","50.15"
"22818","59","ETH","eth","Eth","59144","59217","1","3.66667","50.3167"
"22819","59","HASNON","hasnon","Hasnon","59178","59284","6","3.38333","50.4167"
"22820","59","THUN-L'EVEQUE","thun l eveque","Thun-l'Évêque","59141","59593","2","3.28333","50.2333"
"22821","59","WARLAING","warlaing","Warlaing","59870","59642","3","3.33333","50.4167"
"22822","59","SOCX","socx","Socx","59380","59570","4","2.41667","50.9333"
"22823","59","MILLONFOSSE","millonfosse","Millonfosse","59178","59403","6","3.4","50.4333"
"22824","59","CARNIERES","carnieres","Carnières","59217","59132","2","3.35","50.1667"
"22825","59","ESQUERCHIN","esquerchin","Esquerchin","59553","59211","3","3.01667","50.3667"
"22826","59","FRESNES-SUR-ESCAUT","fresnes sur escaut","Fresnes-sur-Escaut","59970","59253","6","3.58333","50.4333"
"22827","59","CROCHTE","crochte","Crochte","59380","59162","4","2.38333","50.9333"
"22828","59","NEUVILLY","neuvilly","Neuvilly","59360","59430","2","3.51667","50.1333"
"22829","59","MARESCHES","maresches","Maresches","59990","59381","1","3.58333","50.3"
"22830","59","CARNIN","carnin","Carnin","59112","59133","5","2.96667","50.5167"
"22831","59","ORSINVAL","orsinval","Orsinval","59530","59451","1","3.63333","50.2667"
"22832","59","LES RUES-DES-VIGNES","les rues des vignes","Rues-des-Vignes","59258","59517","2","3.23333","50.0833"
"22833","59","PROVILLE","proville","Proville","59267","59476","2","3.2","50.1667"
"22834","59","BUGNICOURT","bugnicourt","Bugnicourt","59151","59117","3","3.15","50.3"
"22835","59","QUAEDYPRE","quaedypre","Quaëdypre","59380","59478","4","2.46667","50.9333"
"22836","59","LE CATEAU-CAMBRESIS","le cateau cambresis","Le Cateau-Cambrésis","59360","59136","2","3.54111","50.1053"
"22837","59","ARMBOUTS-CAPPEL","armbouts cappel","Armbouts-Cappel","59380","59016","4","2.35","50.9833"
"22838","59","LIESSIES","liessies","Liessies","59740","59347","1","4.08333","50.1167"
"22839","59","HOYMILLE","hoymille","Hoymille","59492","59319","4","2.45","50.9833"
"22840","59","HAUCOURT-EN-CAMBRESIS","haucourt en cambresis","Haucourt-en-Cambrésis","59191","59287","2","3.35","50.1"
"22841","59","HALLUIN","halluin","Halluin","59250","59279","5","3.13333","50.7833"
"22842","59","MONS-EN-PEVELE","mons en pevele","Mons-en-Pévèle","59246","59411","5","3.10223","50.4795"
"22843","59","GOEULZIN","goeulzin","Gœulzin","59169","59263","3","3.1","50.3167"
"22844","59","SOLRINNES","solrinnes","Solrinnes","59740","59573","1","4.06667","50.2"
"22845","59","FROMELLES","fromelles","Fromelles","59249","59257","5","2.85","50.6"
"22846","59","BERELLES","berelles","Bérelles","59740","59066","1","4.1","50.2167"
"22847","59","SOLESMES","solesmes","Solesmes","59730","59571","2","3.5","50.1833"
"22848","59","FERIN","ferin","Férin","59169","59228","3","3.06667","50.3333"
"22849","59","SAMEON","sameon","Saméon","59310","59551","3","3.33333","50.4833"
"22850","59","NOYELLES-SUR-ESCAUT","noyelles sur escaut","Noyelles-sur-Escaut","59159","59438","2","3.18195","50.1384"
"22851","59","ROOST-WARENDIN","roost warendin","Roost-Warendin","59286","59509","3","3.08333","50.4167"
"22852","59","BOURBOURG","bourbourg","Bourbourg","59630","59094","4","2.2","50.95"
"22853","59","BAVINCHOVE","bavinchove","Bavinchove","59670","59054","4","2.46667","50.7833"
"22854","59","BOUSIES","bousies","Bousies","59222","59099","1","3.61667","50.15"
"22855","59","ODOMEZ","odomez","Odomez","59970","59444","6","3.55","50.45"
"22856","59","REJET-DE-BEAULIEU","rejet de beaulieu","Rejet-de-Beaulieu","59360","59496","2","3.61667","50.0333"
"22857","59","MORBECQUE","morbecque","Morbecque","59190","59416","4","2.51667","50.7"
"22858","59","CLARY","clary","Clary","59225","59149","2","3.4","50.0833"
"22859","59","RIEULAY","rieulay","Rieulay","59870","59501","3","3.26667","50.3833"
"22860","59","HASPRES","haspres","Haspres","59198","59285","6","3.41667","50.25"
"22861","59","NOYELLES-SUR-SELLE","noyelles sur selle","Noyelles-sur-Selle","59282","59440","6","3.38333","50.2833"
"22862","59","VICQ","vicq","Vicq","59970","59613","6","3.6","50.4167"
"22863","59","VALENCIENNES","valenciennes","Valenciennes","59300","59606","6","3.53333","50.35"
"22864","59","NEUVILLE-SUR-ESCAUT","neuville sur escaut","Neuville-sur-Escaut","59293","59429","6","3.35389","50.2998"
"22865","59","BAISIEUX","baisieux","Baisieux","59780","59044","5","3.25","50.6"
"22866","59","BEAUFORT","beaufort","Beaufort","59330","59058","1","3.96667","50.2167"
"22867","59","LA MADELEINE","la madeleine","La Madeleine","59110","59368","5","3.06667","50.65"
"22868","59","EECKE","eecke","Eecke","59114","59189","4","2.6","50.7833"
"22869","59","MOUCHIN","mouchin","Mouchin","59310","59419","5","3.28333","50.5167"
"22870","59","RUMEGIES","rumegies","Rumegies","59226","59519","6","3.35","50.4833"
"22871","59","ARLEUX","arleux","Arleux","59151","59015","3","3.1","50.2833"
"22872","59","BISSEZEELE","bissezeele","Bissezeele","59380","59083","4","2.41667","50.9167"
